Timestamp,ApplicationName,ErrorType,ErrorMessage,SeverityLevel
2026-05-28 19:25:32,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-06-01 16:07:39,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-30 14:21:03,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-23 17:15:01,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,High
2026-06-07 00:39:17,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-30 19:19:11,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-14 10:42:18,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-17 22:36:33,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-19 08:26:49,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-08 05:44:46,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-28 05:18:13,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-06 09:31:10,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-21 15:51:29,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-19 13:17:31,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-07 04:35:58,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-12 04:04:36,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-06-08 12:57:30,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-25 14:33:46,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-06-06 16:49:27,AuthService,NullPointerException,Attempted to access a null object reference.,Low
2026-05-15 11:17:27,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-08 08:09:42,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-14 19:56:32,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-14 20:04:30,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-24 13:37:26,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-11 14:11:37,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-04 07:04:40,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-04 05:44:01,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-14 19:02:08,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-23 15:57:08,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-12 06:44:27,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-27 08:26:51,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-05-13 21:03:26,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-02 08:38:27,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-05 17:05:52,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-30 23:23:23,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-29 06:36:17,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-19 08:01:50,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-05-11 06:27:54,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-05-19 03:09:07,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-31 22:14:54,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-26 03:13:00,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-05-26 15:10:21,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-30 07:31:32,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-13 02:53:18,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-06-05 20:02:01,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-09 16:41:59,InventoryManager,NullPointerException,Attempted to access a null object reference.,Low
2026-06-06 07:16:23,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-28 09:39:19,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-20 15:18:40,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-26 01:50:43,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-06-01 00:08:01,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-19 18:35:56,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-27 08:29:32,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-12 07:26:23,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-06 17:12:08,OrderProcessing,NullPointerException,Attempted to access a null object reference.,High
2026-05-30 09:19:36,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-23 02:40:36,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-05-19 11:44:46,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-30 20:23:31,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-31 09:58:17,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-05-24 20:57:38,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-12 12:47:10,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-25 07:13:11,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-01 01:02:57,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-23 08:29:52,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-08 11:54:00,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-13 06:09:31,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-02 21:52:50,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-28 23:44:30,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-14 16:14:30,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-01 11:12:51,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-04 11:38:08,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-06-01 20:41:32,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-19 00:57:26,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-30 15:38:45,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-05-18 14:44:38,AuthService,NullPointerException,Attempted to access a null object reference.,Low
2026-05-21 01:57:33,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-24 05:27:57,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-27 13:09:31,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-05-22 22:38:37,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-04 02:22:00,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-27 21:35:39,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 20:21:17,InventoryManager,NullPointerException,Attempted to access a null object reference.,High
2026-06-05 08:17:10,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-31 02:37:32,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-24 07:21:41,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-11 00:04:40,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-14 11:15:00,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-30 08:15:43,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-06-01 00:37:19,OrderProcessing,NullPointerException,Attempted to access a null object reference.,High
2026-05-10 01:47:50,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-31 22:54:05,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-17 01:11:17,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-16 20:01:10,InventoryManager,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-05 06:38:55,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-26 16:25:11,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,High
2026-06-03 10:54:54,AuthService,NullPointerException,Attempted to access a null object reference.,High
2026-05-09 23:46:50,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-08 00:36:20,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-10 06:27:10,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-10 02:25:22,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-27 05:33:42,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-23 07:11:54,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-08 12:18:17,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-05 04:43:54,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-21 21:42:29,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-20 15:16:19,AuthService,NullPointerException,Attempted to access a null object reference.,Low
2026-05-30 17:45:16,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-17 15:07:15,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-30 14:46:11,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-30 09:14:56,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-19 10:57:01,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-05-16 06:43:01,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-08 00:03:55,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-04 12:06:49,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-14 05:49:30,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-18 19:48:52,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-29 06:24:45,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-27 04:16:15,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-29 12:51:04,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-15 01:38:57,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
